allele_name	gene_family	consensus_gene_name	consensus_product	threshold	alleles_at_maximum_threshold	number_genomes	average_dose	min_dose	max_dose	genomes_containing_fissions	genomes_containing_duplications	number_fission_loci	number_duplicated_loci	no_loci	products	gene_names	min_length(bp)	max_length(bp)	average_length(bp)	cluster	cluster_order	pQBR103	pQBR106p	pQBR11d	pQBR124	pQBR4	pQBR43	pQBR44d	pQBR47p	pQBR49	pQBR5	pQBR50d
g0183_0005	g0183	NA	DUF5615 domain-containing protein	95	2	8	1	1	1	0	0	0	0	8	DUF5615 domain-containing protein(8)	NA(8)	375	375	375.00	19	34	pQBR103_00367		pQBR11d_00385	pQBR124_00364	pQBR4_00388	pQBR43_00407			pQBR49_00406	pQBR5_00364	pQBR50d_00364
g0341_0006	g0341	NA	Pentapeptide repeat-containing protein	98	1	8	1	1	1	0	0	0	0	8	Pentapeptide repeat-containing protein(8)	NA(8)	786	786	786.00	19	35	pQBR103_00368		pQBR11d_00386	pQBR124_00365	pQBR4_00389	pQBR43_00408			pQBR49_00407	pQBR5_00365	pQBR50d_00365
g0334_0006	g0334	NA	DUF551 domain-containing protein	98	1	8	1	1	1	0	0	0	0	8	DUF551 domain-containing protein(8)	NA(8)	801	801	801.00	19	36	pQBR103_00369		pQBR11d_00387	pQBR124_00366	pQBR4_00390	pQBR43_00409			pQBR49_00408	pQBR5_00366	pQBR50d_00366
g0327_0006	g0327	NA	S4 RNA-binding domain-containing protein	98	1	8	1	1	1	0	0	0	0	8	S4 RNA-binding domain-containing protein(8)	NA(8)	852	852	852.00	20	1	pQBR103_00137			pQBR124_00136	pQBR4_00136	pQBR43_00136		pQBR47p_00136	pQBR49_00136	pQBR5_00136	pQBR50d_00136
g0630_0006	g0630	NA	hypothetical protein	98	1	8	1	1	1	0	0	0	0	8	hypothetical protein(8)	NA(8)	195	195	195.00	21	1	pQBR103_00165			pQBR124_00164	pQBR4_00164	pQBR43_00164		pQBR47p_00164	pQBR49_00164	pQBR5_00164	pQBR50d_00164
g0186_0003	g0186	NA	Secreted protein	80	2	8	1	1	1	0	0	0	0	8	Secreted protein(8)	NA(8)	327	369	332.25	22	1			pQBR11d_00173	pQBR124_00157	pQBR4_00157	pQBR43_00157		pQBR47p_00157	pQBR49_00157	pQBR5_00157	pQBR50d_00157
g0631_0006	g0631	NA	Phage protein	98	1	8	1	1	1	0	0	0	0	8	Phage protein(8)	NA(8)	192	192	192.00	23	1	pQBR103_00139			pQBR124_00138	pQBR4_00138	pQBR43_00138		pQBR47p_00138	pQBR49_00138	pQBR5_00138	pQBR50d_00138
g0198_0005	g0198	NA	CNNM transmembrane domain-containing protein	95	2	7	1	1	1	0	0	0	0	7	CNNM transmembrane domain-containing protein(7)	NA(7)	276	276	276.00	24	1	pQBR103_00370		pQBR11d_00388	pQBR124_00367	pQBR4_00391				pQBR49_00409	pQBR5_00367	pQBR50d_00367
g0355_0006	g0355	NA	CPBP family intramembrane metalloprotease	98	1	7	1	1	1	0	0	0	0	7	CPBP family intramembrane metalloprotease(7)	NA(7)	711	711	711.00	24	2	pQBR103_00371		pQBR11d_00389	pQBR124_00368	pQBR4_00392				pQBR49_00410	pQBR5_00368	pQBR50d_00368
g0633_0006	g0633	NA	Fumarase D	98	1	7	1	1	1	0	0	0	0	7	Fumarase D(7)	NA(7)	192	192	192.00	24	3	pQBR103_00373		pQBR11d_00391	pQBR124_00370	pQBR4_00394				pQBR49_00412	pQBR5_00370	pQBR50d_00370
g0609_0006	g0609	NA	Tail fiber protein	98	1	7	1	1	1	0	0	0	0	7	Tail fiber protein(7)	NA(7)	231	231	231.00	24	4	pQBR103_00374		pQBR11d_00392	pQBR124_00371	pQBR4_00395				pQBR49_00413	pQBR5_00371	pQBR50d_00371
g0606_0006	g0606	NA	Transposase	98	1	7	1	1	1	0	0	0	0	7	Transposase(7)	NA(7)	234	234	234.00	24	5	pQBR103_00375		pQBR11d_00393	pQBR124_00372	pQBR4_00396				pQBR49_00414	pQBR5_00372	pQBR50d_00372
g0616_0006	g0616	NA	DUF190 domain-containing protein	98	1	7	1	1	1	0	0	0	0	7	DUF190 domain-containing protein(7)	NA(7)	219	219	219.00	24	6	pQBR103_00376		pQBR11d_00394	pQBR124_00373	pQBR4_00397				pQBR49_00415	pQBR5_00373	pQBR50d_00373
g0595_0006	g0595	NA	DUF3077 domain-containing protein	98	1	7	1	1	1	0	0	0	0	7	DUF3077 domain-containing protein(7)	NA(7)	249	249	249.00	24	7	pQBR103_00377		pQBR11d_00395	pQBR124_00374	pQBR4_00398				pQBR49_00416	pQBR5_00374	pQBR50d_00374
g0490_0006	g0490	NA	Type III effector protein	98	1	7	1	1	1	0	0	0	0	7	Type III effector protein(7)	NA(7)	408	408	408.00	24	8	pQBR103_00378		pQBR11d_00396	pQBR124_00375	pQBR4_00399				pQBR49_00417	pQBR5_00375	pQBR50d_00375
g0386_0006	g0386	NA	Abasic site processing protein	98	1	7	1	1	1	0	0	0	0	7	Abasic site processing protein(7)	NA(7)	639	639	639.00	24	9	pQBR103_00379		pQBR11d_00397	pQBR124_00376	pQBR4_00400				pQBR49_00418	pQBR5_00376	pQBR50d_00376
g0433_0006	g0433	NA	DUF1281 domain-containing protein	98	1	7	1	1	1	0	0	0	0	7	DUF1281 domain-containing protein(7)	NA(7)	498	498	498.00	24	10	pQBR103_00380		pQBR11d_00398	pQBR124_00377	pQBR4_00401				pQBR49_00419	pQBR5_00377	pQBR50d_00377
g0454_0006	g0454	eamA	EamA domain-containing protein	98	1	7	1	1	1	0	0	0	0	7	EamA domain-containing protein(7)	eamA(7)	468	468	468.00	24	11	pQBR103_00381		pQBR11d_00399	pQBR124_00378	pQBR4_00402				pQBR49_00420	pQBR5_00378	pQBR50d_00378
g0305_0006	g0305	NA	RsbR%2C positive regulator of sigma-B	98	1	7	1	1	1	0	0	0	0	7	RsbR%2C positive regulator of sigma-B(7)	NA(7)	990	990	990.00	24	12	pQBR103_00382		pQBR11d_00400	pQBR124_00379	pQBR4_00403				pQBR49_00421	pQBR5_00379	pQBR50d_00379
g0307_0006	g0307	parB	ParB domain-containing protein	98	1	7	1	1	1	0	0	0	0	7	ParB domain-containing protein(7)	parB(7)	987	987	987.00	24	13	pQBR103_00383		pQBR11d_00401	pQBR124_00380	pQBR4_00404				pQBR49_00422	pQBR5_00380	pQBR50d_00380
g0504_0006	g0504	NA	DUF2591 domain-containing protein	98	1	7	1	1	1	0	0	0	0	7	DUF2591 domain-containing protein(7)	NA(7)	378	378	378.00	24	14	pQBR103_00384		pQBR11d_00402	pQBR124_00381	pQBR4_00405				pQBR49_00423	pQBR5_00381	pQBR50d_00381
g0461_0006	g0461	NA	Translation initiation factor IF-2	98	1	7	1	1	1	0	0	0	0	7	Translation initiation factor IF-2(7)	NA(7)	459	459	459.00	24	15	pQBR103_00385		pQBR11d_00403	pQBR124_00382	pQBR4_00406				pQBR49_00424	pQBR5_00382	pQBR50d_00382
g0574_0006	g0574	NA	Thiolase-N domain-containing protein	98	1	7	1	1	1	0	0	0	0	7	Thiolase-N domain-containing protein(7)	NA(7)	288	288	288.00	24	16	pQBR103_00386		pQBR11d_00404	pQBR124_00383	pQBR4_00407				pQBR49_00425	pQBR5_00383	pQBR50d_00383
g0322_0006	g0322	NA	ANK-REP-REGION domain-containing protein	98	1	7	1	1	1	0	0	0	0	7	ANK-REP-REGION domain-containing protein(7)	NA(7)	891	891	891.00	24	17	pQBR103_00387		pQBR11d_00405	pQBR124_00384	pQBR4_00408				pQBR49_00426	pQBR5_00384	pQBR50d_00384
g0428_0006	g0428	NA	ADF-H domain-containing protein	98	1	7	1	1	1	0	0	0	0	7	ADF-H domain-containing protein(7)	NA(7)	513	513	513.00	24	18	pQBR103_00388		pQBR11d_00406	pQBR124_00385	pQBR4_00409				pQBR49_00427	pQBR5_00385	pQBR50d_00385
g0474_0006	g0474	NA	DUF2958 domain-containing protein	98	1	7	1	1	1	0	0	0	0	7	DUF2958 domain-containing protein(7)	NA(7)	432	432	432.00	24	19	pQBR103_00389		pQBR11d_00407	pQBR124_00386	pQBR4_00410				pQBR49_00428	pQBR5_00386	pQBR50d_00386
g0260_0006	g0260	NA	PLD phosphodiesterase domain-containing protein	98	1	7	1	1	1	0	0	0	0	7	PLD phosphodiesterase domain-containing protein(7)	NA(7)	1314	1314	1314.00	24	20	pQBR103_00390		pQBR11d_00408	pQBR124_00387	pQBR4_00411				pQBR49_00429	pQBR5_00387	pQBR50d_00387
g0629_0006	g0629	NA	PAC domain-containing protein	98	1	7	1	1	1	0	0	0	0	7	PAC domain-containing protein(5):Putative exported protein(2)	NA(7)	189	198	191.57	24	21	pQBR103_00391		pQBR11d_00409	pQBR124_00388	pQBR4_00412				pQBR49_00430	pQBR5_00388	pQBR50d_00388
g0564_0006	g0564	NA	Phage protein	98	1	7	1	1	1	0	0	0	0	7	Phage protein(7)	NA(7)	303	303	303.00	24	22	pQBR103_00392		pQBR11d_00410	pQBR124_00389	pQBR4_00413				pQBR49_00431	pQBR5_00389	pQBR50d_00389
g0612_0006	g0612	vbhA	VbhA domain-containing protein	98	1	7	1	1	1	0	0	0	0	7	VbhA domain-containing protein(7)	vbhA(7)	228	228	228.00	24	23	pQBR103_00393		pQBR11d_00411	pQBR124_00390	pQBR4_00414				pQBR49_00432	pQBR5_00390	pQBR50d_00390
g0544_0006	g0544	NA	Pept-C1 domain-containing protein	98	1	7	1	1	1	0	0	0	0	7	Pept-C1 domain-containing protein(7)	NA(7)	321	321	321.00	24	24	pQBR103_00394		pQBR11d_00412	pQBR124_00391	pQBR4_00415				pQBR49_00433	pQBR5_00391	pQBR50d_00391
g0577_0006	g0577	NA	Glyco-hydro-3 domain-containing protein	98	1	7	1	1	1	0	0	0	0	7	Glyco-hydro-3 domain-containing protein(7)	NA(7)	282	282	282.00	24	25	pQBR103_00395		pQBR11d_00413	pQBR124_00392	pQBR4_00416				pQBR49_00434	pQBR5_00392	pQBR50d_00392
g0362_0006	g0362	NA	Putative acetyltransferase	98	1	7	1	1	1	0	0	0	0	7	Putative acetyltransferase(7)	NA(7)	696	696	696.00	24	26	pQBR103_00396		pQBR11d_00414	pQBR124_00393	pQBR4_00417				pQBR49_00435	pQBR5_00393	pQBR50d_00393
g0546_0006	g0546	NA	DUF4253 domain-containing protein	98	1	7	1	1	1	0	0	0	0	7	DUF4253 domain-containing protein(7)	NA(7)	318	318	318.00	24	27	pQBR103_00397		pQBR11d_00415	pQBR124_00394	pQBR4_00418				pQBR49_00436	pQBR5_00394	pQBR50d_00394
g0540_0006	g0540	NA	Aminoacyl-tRNA hydrolase	98	1	7	1	1	1	0	0	0	0	7	Aminoacyl-tRNA hydrolase(7)	NA(7)	327	327	327.00	24	28	pQBR103_00398		pQBR11d_00416	pQBR124_00395	pQBR4_00419				pQBR49_00437	pQBR5_00395	pQBR50d_00395
g0337_0006	g0337	NA	DUF58 domain-containing protein	98	1	7	1	1	1	0	0	0	0	7	DUF58 domain-containing protein(7)	NA(7)	798	798	798.00	24	29	pQBR103_00399		pQBR11d_00417	pQBR124_00396	pQBR4_00420				pQBR49_00438	pQBR5_00396	pQBR50d_00396
g0406_0006	g0406	NA	GST C-terminal domain-containing protein	98	1	7	1	1	1	0	0	0	0	7	GST C-terminal domain-containing protein(7)	NA(7)	591	591	591.00	24	30	pQBR103_00400		pQBR11d_00418	pQBR124_00397	pQBR4_00421				pQBR49_00439	pQBR5_00397	pQBR50d_00397
g0426_0006	g0426	NA	NADAR domain-containing protein	98	1	7	1	1	1	0	0	0	0	7	NADAR domain-containing protein(7)	NA(7)	519	519	519.00	24	31	pQBR103_00401		pQBR11d_00419	pQBR124_00398	pQBR4_00422				pQBR49_00440	pQBR5_00398	pQBR50d_00398
g0500_0006	g0500	NA	Transmembrane protein	98	1	7	1	1	1	0	0	0	0	7	Transmembrane protein(7)	NA(7)	384	384	384.00	24	32	pQBR103_00402		pQBR11d_00420	pQBR124_00399	pQBR4_00423				pQBR49_00441	pQBR5_00399	pQBR50d_00399
g0619_0006	g0619	NA	SH3 domain-containing protein	98	1	7	1	1	1	0	0	0	0	7	SH3 domain-containing protein(7)	NA(7)	216	216	216.00	24	33	pQBR103_00403		pQBR11d_00421	pQBR124_00400	pQBR4_00424				pQBR49_00442	pQBR5_00400	pQBR50d_00400
g0547_0006	g0547	NA	DUF4379 domain-containing protein	98	1	7	1	1	1	0	0	0	0	7	DUF4379 domain-containing protein(7)	NA(7)	318	318	318.00	24	34	pQBR103_00404		pQBR11d_00422	pQBR124_00401	pQBR4_00425				pQBR49_00443	pQBR5_00401	pQBR50d_00401
g0207_0005	g0207	NA	Transposase	95	2	7	1	1	1	0	0	0	0	7	Transposase(7)	NA(7)	192	192	192.00	25	1	pQBR103_00331			pQBR124_00330	pQBR4_00354	pQBR43_00373			pQBR49_00372	pQBR5_00330	pQBR50d_00330
g0640_0006	g0640	NA	hypothetical protein	98	1	7	1	1	1	0	0	0	0	7	hypothetical protein(7)	NA(7)	174	174	174.00	26	1	pQBR103_00271		pQBR11d_00287	pQBR124_00270	pQBR4_00294	pQBR43_00313				pQBR5_00270	pQBR50d_00270
g0199_0005	g0199	vbhA	VbhA domain-containing protein	95	2	6	1	1	1	0	0	0	0	6	VbhA domain-containing protein(6)	vbhA(6)	264	264	264.00	27	1	pQBR103_00405		pQBR11d_00423	pQBR124_00402	pQBR4_00426				pQBR49_00444	pQBR5_00402	
g0398_0006	g0398	NA	YIP1 family protein	98	1	6	1	1	1	0	0	0	0	6	YIP1 family protein(6)	NA(6)	618	618	618.00	27	2	pQBR103_00406		pQBR11d_00424	pQBR124_00403	pQBR4_00427				pQBR49_00445	pQBR5_00403	
g0458_0006	g0458	NA	Alpha/beta hydrolase	98	1	6	1	1	1	0	0	0	0	6	Alpha/beta hydrolase(6)	NA(6)	462	462	462.00	27	3	pQBR103_00407		pQBR11d_00425	pQBR124_00404	pQBR4_00428				pQBR49_00446	pQBR5_00404	
g0410_0006	g0410	orn	oligoribonuclease	98	1	6	1	1	1	0	0	0	0	6	oligoribonuclease(6)	orn(6)	573	573	573.00	27	4	pQBR103_00408		pQBR11d_00426	pQBR124_00405	pQBR4_00429				pQBR49_00447	pQBR5_00405	
g0451_0006	g0451	NA	Lipoprotein	98	1	6	1	1	1	0	0	0	0	6	Lipoprotein(6)	NA(6)	474	474	474.00	27	5	pQBR103_00409		pQBR11d_00427	pQBR124_00406	pQBR4_00430				pQBR49_00448	pQBR5_00406	
g0448_0006	g0448	abiV	AbiV family abortive infection protein	98	1	6	1	1	1	0	0	0	0	6	AbiV family abortive infection protein(6)	abiV(6)	483	483	483.00	27	6	pQBR103_00410		pQBR11d_00428	pQBR124_00407	pQBR4_00431				pQBR49_00449	pQBR5_00407	
g0483_0006	g0483	NA	Transcriptional regulator	98	1	6	1	1	1	0	0	0	0	6	Transcriptional regulator(6)	NA(6)	420	420	420.00	27	7	pQBR103_00411		pQBR11d_00429	pQBR124_00408	pQBR4_00432				pQBR49_00450	pQBR5_00408	
g0425_0006	g0425	NA	Transposase	98	1	6	1	1	1	0	0	0	0	6	Transposase(6)	NA(6)	522	522	522.00	27	8	pQBR103_00412		pQBR11d_00430	pQBR124_00409	pQBR4_00433				pQBR49_00451	pQBR5_00409	
g0469_0006	g0469	NA	DUF4359 domain-containing protein	98	1	6	1	1	1	0	0	0	0	6	DUF4359 domain-containing protein(6)	NA(6)	444	444	444.00	27	9	pQBR103_00413		pQBR11d_00431	pQBR124_00410	pQBR4_00434				pQBR49_00452	pQBR5_00410	
g0478_0006	g0478	NA	Putative transmembrane protein	98	1	6	1	1	1	0	0	0	0	6	Putative transmembrane protein(6)	NA(6)	429	429	429.00	27	10	pQBR103_00414		pQBR11d_00432	pQBR124_00411	pQBR4_00435				pQBR49_00453	pQBR5_00411	
g0360_0006	g0360	NA	Nucleotidyl transferase AbiEii/AbiGii toxin family protein	98	1	6	1	1	1	0	0	0	0	6	Nucleotidyl transferase AbiEii/AbiGii toxin family protein(6)	NA(6)	699	699	699.00	27	11	pQBR103_00415		pQBR11d_00433	pQBR124_00412	pQBR4_00436				pQBR49_00454	pQBR5_00412	
g0550_0006	g0550	NA	DUF4065 domain-containing protein	98	1	6	1	1	1	0	0	0	0	6	DUF4065 domain-containing protein(6)	NA(6)	315	315	315.00	27	12	pQBR103_00416		pQBR11d_00434	pQBR124_00413	pQBR4_00437				pQBR49_00455	pQBR5_00413	
g0429_0006	g0429	NA	Nucleoside 2-deoxyribosyltransferase	98	1	6	1	1	1	0	0	0	0	6	Nucleoside 2-deoxyribosyltransferase(6)	NA(6)	510	510	510.00	27	13	pQBR103_00417		pQBR11d_00435	pQBR124_00414	pQBR4_00438				pQBR49_00456	pQBR5_00414	
g0589_0006	g0589	NA	Phage protein	98	1	6	1	1	1	0	0	0	0	6	Phage protein(6)	NA(6)	264	264	264.00	27	14	pQBR103_00418		pQBR11d_00436	pQBR124_00415	pQBR4_00439				pQBR49_00457	pQBR5_00415	
g0534_0006	g0534	NA	DUF1281 domain-containing protein	98	1	6	1	1	1	0	0	0	0	6	DUF1281 domain-containing protein(6)	NA(6)	333	333	333.00	27	15	pQBR103_00419		pQBR11d_00437	pQBR124_00416	pQBR4_00440				pQBR49_00458	pQBR5_00416	
g0369_0006	g0369	NA	CBAH domain-containing protein	98	1	6	1	1	1	0	0	0	0	6	CBAH domain-containing protein(6)	NA(6)	678	678	678.00	27	16	pQBR103_00420		pQBR11d_00438	pQBR124_00417	pQBR4_00441				pQBR49_00459	pQBR5_00417	
g0522_0006	g0522	parA	ParA family protein	98	1	6	1	1	1	0	0	0	0	6	ParA family protein(6)	parA(6)	357	357	357.00	27	17	pQBR103_00421		pQBR11d_00439	pQBR124_00418	pQBR4_00442				pQBR49_00460	pQBR5_00418	
g0580_0006	g0580	NA	Conjugal transfer protein	98	1	6	1	1	1	0	0	0	0	6	Conjugal transfer protein(6)	NA(6)	279	279	279.00	27	18	pQBR103_00422		pQBR11d_00440	pQBR124_00419	pQBR4_00443				pQBR49_00461	pQBR5_00419	
g0489_0006	g0489	NA	Methyltransferase	98	1	6	1	1	1	0	0	0	0	6	Methyltransferase(6)	NA(6)	411	411	411.00	27	19	pQBR103_00423		pQBR11d_00441	pQBR124_00420	pQBR4_00444				pQBR49_00462	pQBR5_00420	
g0315_0006	g0315	NA	SCP domain-containing protein	98	1	6	1	1	1	0	0	0	0	6	SCP domain-containing protein(6)	NA(6)	942	942	942.00	27	20	pQBR103_00424		pQBR11d_00442	pQBR124_00421	pQBR4_00445				pQBR49_00463	pQBR5_00421	
g0110_1_0010	g0110_1	pcoB	Uncharacterized conserved protein involved in copper resistance	98	1	6	2.17	1	4	0	4	0	7	13	Uncharacterized conserved protein involved in copper resistance(13)	pcoB(13)	318	318	318.00	28	1					pQBR4_00451;pQBR4_00586	pQBR43_00217;pQBR43_00414		pQBR47p_00217	pQBR49_00211;pQBR49_00468;pQBR49_00658	pQBR5_00535	pQBR50d_00406;pQBR50d_00438;pQBR50d_00573;pQBR50d_00612
g0585_0006	g0585	NA	Xre-MbcA-ParS-C domain-containing protein	98	1	6	1.83	1	3	0	4	0	5	11	Xre-MbcA-ParS-C domain-containing protein(11)	NA(11)	267	267	267.00	29	1					pQBR4_00488;pQBR4_00549	pQBR43_00180;pQBR43_00487		pQBR47p_00180	pQBR49_00174;pQBR49_00505;pQBR49_00695	pQBR5_00498	pQBR50d_00475;pQBR50d_00536
g0245_0006	g0245	tnsD	TnsD domain-containing protein	98	1	6	1.83	1	3	0	4	0	5	11	TnsD domain-containing protein(11)	tnsD(11)	1599	1599	1599.00	30	1					pQBR4_00487;pQBR4_00550	pQBR43_00181;pQBR43_00486		pQBR47p_00181	pQBR49_00175;pQBR49_00504;pQBR49_00694	pQBR5_00499	pQBR50d_00474;pQBR50d_00537
g0277_0006	g0277	tniQ	TniQ protein	98	1	6	1.83	1	3	0	4	0	5	11	TniQ protein(11)	tniQ(11)	1182	1182	1182.00	31	1					pQBR4_00489;pQBR4_00548	pQBR43_00179;pQBR43_00488		pQBR47p_00179	pQBR49_00173;pQBR49_00506;pQBR49_00696	pQBR5_00497	pQBR50d_00476;pQBR50d_00535
g0351_0006	g0351	NA	Ig-GlcNase domain-containing protein	98	1	6	2.33	1	4	0	4	0	8	14	Ig-GlcNase domain-containing protein(14)	NA(14)	726	726	726.00	32	1					pQBR4_00475;pQBR4_00562	pQBR43_00193;pQBR43_00438;pQBR43_00474		pQBR47p_00193	pQBR49_00187;pQBR49_00492;pQBR49_00682	pQBR5_00511	pQBR50d_00430;pQBR50d_00462;pQBR50d_00549;pQBR50d_00588
g0119_0006	g0119	NA	Transposase	98	1	6	2.17	1	3	1	4	1	7	13	Transposase(12):transposase(1):hypothetical protein(1)	NA(14)	366	2013	1856.36	33	1					pQBR4_00485;pQBR4_00552	pQBR43_00183;pQBR43_00448;pQBR43_00484		pQBR47p_00183	pQBR49_00177;pQBR49_00502;pQBR49_00692	pQBR5_00501	(pQBR50d_00577:pQBR50d_00578);pQBR50d_00472;pQBR50d_00539
g0558_0006	g0558	NA	Small CPxCG-related zinc finger protein	98	1	6	2.17	1	3	0	4	0	7	13	Small CPxCG-related zinc finger protein(13)	NA(13)	306	306	306.00	34	1					pQBR4_00483;pQBR4_00554	pQBR43_00185;pQBR43_00446;pQBR43_00482		pQBR47p_00185	pQBR49_00179;pQBR49_00500;pQBR49_00690	pQBR5_00503	pQBR50d_00470;pQBR50d_00541;pQBR50d_00580
g0408_0006	g0408	NA	Glyco-hydro-42C domain-containing protein	98	1	6	2.33	1	4	0	4	0	8	14	Glyco-hydro-42C domain-containing protein(14)	NA(14)	576	576	576.00	35	1					pQBR4_00470;pQBR4_00567	pQBR43_00198;pQBR43_00433;pQBR43_00469		pQBR47p_00198	pQBR49_00192;pQBR49_00487;pQBR49_00677	pQBR5_00516	pQBR50d_00425;pQBR50d_00457;pQBR50d_00554;pQBR50d_00593
g0542_0006	g0542	insE	Transposase InsE and inactivated derivatives	98	1	6	2.33	1	4	0	4	0	8	14	Transposase InsE and inactivated derivatives(14)	insE(14)	321	321	321.00	36	1					pQBR4_00474;pQBR4_00563	pQBR43_00194;pQBR43_00437;pQBR43_00473		pQBR47p_00194	pQBR49_00188;pQBR49_00491;pQBR49_00681	pQBR5_00512	pQBR50d_00429;pQBR50d_00461;pQBR50d_00550;pQBR50d_00589
g0330_0006	g0330	bpsA	Aminopropyltransferase BpsA%2C N(4)-bis(aminopropyl)spermidine biosynthesis	98	1	6	2.33	1	4	0	4	0	8	14	Aminopropyltransferase BpsA%2C N(4)-bis(aminopropyl)spermidine biosynthesis(14)	bpsA(14)	840	840	840.00	37	1					pQBR4_00469;pQBR4_00568	pQBR43_00199;pQBR43_00432;pQBR43_00468		pQBR47p_00199	pQBR49_00193;pQBR49_00486;pQBR49_00676	pQBR5_00517	pQBR50d_00424;pQBR50d_00456;pQBR50d_00555;pQBR50d_00594
g0246_0006	g0246	NA	heavy metal translocating P-type ATPase	98	1	6	2.33	1	4	0	4	0	8	14	heavy metal translocating P-type ATPase(14)	NA(14)	1581	1581	1581.00	38	1					pQBR4_00468;pQBR4_00569	pQBR43_00200;pQBR43_00431;pQBR43_00467		pQBR47p_00200	pQBR49_00194;pQBR49_00485;pQBR49_00675	pQBR5_00518	pQBR50d_00423;pQBR50d_00455;pQBR50d_00556;pQBR50d_00595
g0376_0006	g0376	sTE14	Protein-S-isoprenylcysteine O-methyltransferase Ste14	98	1	6	2.33	1	4	0	4	0	8	14	Protein-S-isoprenylcysteine O-methyltransferase Ste14(14)	sTE14(14)	660	660	660.00	39	1					pQBR4_00462;pQBR4_00575	pQBR43_00206;pQBR43_00425;pQBR43_00461		pQBR47p_00206	pQBR49_00200;pQBR49_00479;pQBR49_00669	pQBR5_00524	pQBR50d_00417;pQBR50d_00449;pQBR50d_00562;pQBR50d_00601
g0252_0006	g0252	tnp	IS66 family ISPpu14 transposase	98	1	6	2.33	1	4	0	4	0	8	14	IS66 family ISPpu14 transposase(14)	tnp(14)	1536	1536	1536.00	40	1					pQBR4_00472;pQBR4_00565	pQBR43_00196;pQBR43_00435;pQBR43_00471		pQBR47p_00196	pQBR49_00190;pQBR49_00489;pQBR49_00679	pQBR5_00514	pQBR50d_00427;pQBR50d_00459;pQBR50d_00552;pQBR50d_00591
g0627_0006	g0627	copZ	Copper chaperone CopZ	98	1	6	2.33	1	4	0	4	0	8	14	Copper chaperone CopZ(14)	copZ(14)	201	201	201.00	41	1					pQBR4_00466;pQBR4_00571	pQBR43_00202;pQBR43_00429;pQBR43_00465		pQBR47p_00202	pQBR49_00196;pQBR49_00483;pQBR49_00673	pQBR5_00520	pQBR50d_00421;pQBR50d_00453;pQBR50d_00558;pQBR50d_00597
g0113_0006	g0113	pcoB	Uncharacterized conserved protein involved in copper resistance	98	1	6	2.17	1	4	2	4	2	7	13	Uncharacterized conserved protein involved in copper resistance(11):hypothetical protein(2):Copper resistance protein B(2)	pcoB(11):NA(4)	444	1080	936.80	42	1					(pQBR4_00449:pQBR4_00450);pQBR4_00587	pQBR43_00218;pQBR43_00413		pQBR47p_00218	pQBR49_00212;pQBR49_00467;pQBR49_00657	pQBR5_00536	(pQBR50d_00574:pQBR50d_00575);pQBR50d_00405;pQBR50d_00437;pQBR50d_00613
g0110_2_0009	g0110_2	NA	Copper resistance system multicopper oxidase	98	1	6	2.33	1	4	0	4	0	8	14	Copper resistance system multicopper oxidase(13):Copper resistance protein A(1)	NA(14)	1935	2010	2004.64	43	1					pQBR4_00452;pQBR4_00585	pQBR43_00216;pQBR43_00415;pQBR43_00450		pQBR47p_00216	pQBR49_00210;pQBR49_00469;pQBR49_00659	pQBR5_00534	pQBR50d_00407;pQBR50d_00439;pQBR50d_00572;pQBR50d_00611
g0515_0006	g0515	NA	Periplasmic heavy metal sensor	98	1	6	2.33	1	4	0	4	0	8	14	Periplasmic heavy metal sensor(14)	NA(14)	360	360	360.00	44	1					pQBR4_00454;pQBR4_00583	pQBR43_00214;pQBR43_00417;pQBR43_00452		pQBR47p_00214	pQBR49_00208;pQBR49_00471;pQBR49_00661	pQBR5_00532	pQBR50d_00409;pQBR50d_00441;pQBR50d_00570;pQBR50d_00609
g0343_0006	g0343	NA	Cation-transporting P-type ATPase	98	1	6	2.33	1	4	0	4	0	8	14	Cation-transporting P-type ATPase(14)	NA(14)	774	774	774.00	45	1					pQBR4_00467;pQBR4_00570	pQBR43_00201;pQBR43_00430;pQBR43_00466		pQBR47p_00201	pQBR49_00195;pQBR49_00484;pQBR49_00674	pQBR5_00519	pQBR50d_00422;pQBR50d_00454;pQBR50d_00557;pQBR50d_00596
g0439_0006	g0439	adkA	Archaeal adenylate kinase	98	1	6	2.33	1	4	0	4	0	8	14	Archaeal adenylate kinase(14)	adkA(14)	489	489	489.00	46	1					pQBR4_00471;pQBR4_00566	pQBR43_00197;pQBR43_00434;pQBR43_00470		pQBR47p_00197	pQBR49_00191;pQBR49_00488;pQBR49_00678	pQBR5_00515	pQBR50d_00426;pQBR50d_00458;pQBR50d_00553;pQBR50d_00592
g0112_2_0015	g0112_2	cobB	NAD-dependent protein deacylase	98	1	6	2.33	1	4	0	4	0	8	14	NAD-dependent protein deacylase(13):hypothetical protein(1)	cobB(13):NA(1)	789	1155	815.14	47	1					pQBR4_00480;pQBR4_00557	pQBR43_00188;pQBR43_00443;pQBR43_00479		pQBR47p_00188	pQBR49_00182;pQBR49_00497;pQBR49_00687	pQBR5_00506	pQBR50d_00435;pQBR50d_00467;pQBR50d_00544;pQBR50d_00583
